channel,angle,window,exp_f1_left,exp_f2_left,exp_L1_left,exp_L2_left,exp_f1_right,exp_f2_right,exp_L1_right,exp_L2_right,act_f1_left,act_f2_left,act_L1_left,act_L2_left,act_f1_right,act_f2_right,act_L1_right,act_L2_right,abs_threshold,warning,error,GT_F_Left_MHz,GT_F_Right_MHz,ACT_F_Star_Left_MHz,ACT_F_Star_Right_MHz,BW_GT_MHz,BW_ACT_MHz,MaxAbs_GT_MHz,MaxAbs_ACT_MHz,M_GT,M_ACT
113,0,30,3,4,9,24,19,20,21,0,3,4,12,24,19,20,21,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4254285714285713,2.3754285714285714,4.638671874999999,4.800857142857143,2.3193359374999996,2.4254285714285713,13.0,13.0
31,0,29,3,4,9,21,19,20,24,0,2,3,0,12,19,20,24,0,9,1,0,-2.3193359374999996,2.3193359374999996,-2.496857142857143,2.407571428571429,4.638671874999999,4.904428571428571,2.3193359374999996,2.496857142857143,13.0,13.0
31,0,25,3,4,0,24,17,18,21,9,3,4,9,24,17,18,21,12,15,1,1,-2.3193359374999996,2.1972656249999996,-2.404,2.213142857142857,4.516601562499999,4.617142857142857,2.3193359374999996,2.404,13.0,13.0
122,0,34,3,4,15,33,19,20,21,0,3,4,15,33,19,20,21,3,21,1,0,-2.4414062499999996,2.3193359374999996,-2.4135238095238094,2.3182857142857145,4.760742187499999,4.731809523809524,2.4414062499999996,2.4135238095238094,13.0,13.0
11,0,26,3,4,3,24,17,18,18,0,3,4,6,24,17,18,18,3,15,1,0,-2.3193359374999996,2.0751953124999996,-2.3897142857142857,2.186742857142857,4.394531249999999,4.576457142857143,2.3193359374999996,2.3897142857142857,13.0,13.0
63,0,36,3,4,18,33,18,19,27,15,3,4,18,36,19,20,18,6,18,1,0,-2.4414062499999996,2.1972656249999996,-2.4611428571428573,2.3182857142857145,4.638671874999999,4.779428571428571,2.4414062499999996,2.4611428571428573,13.0,13.0
126,0,26,4,5,21,30,18,19,24,15,3,4,6,24,18,19,24,15,21,1,0,-2.1972656249999996,2.1972656249999996,-2.342095238095238,2.260761904761905,4.394531249999999,4.602857142857143,2.1972656249999996,2.342095238095238,14.0,13.0
99,0,33,3,4,9,30,19,20,21,0,3,4,12,30,19,20,21,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4373333333333336,2.365904761904762,4.638671874999999,4.803238095238095,2.3193359374999996,2.4373333333333336,13.0,13.0
17,0,27,3,4,12,27,17,18,24,15,3,4,9,27,17,18,24,15,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.213142857142857,4.516601562499999,4.602857142857143,2.3193359374999996,2.3897142857142857,13.0,13.0
61,0,35,6,7,9,42,19,20,21,0,4,5,12,21,19,20,24,6,18,1,1,-2.1972656249999996,2.3193359374999996,-2.260761904761905,2.365904761904762,4.516601562499999,4.626666666666667,2.3193359374999996,2.365904761904762,13.0,13.0
22,0,33,3,4,0,27,18,19,27,12,3,4,6,27,19,20,15,6,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3999183673469386,2.3182857142857145,4.516601562499999,4.718204081632653,2.3193359374999996,2.3999183673469386,13.0,13.0
68,0,29,3,4,3,27,19,20,18,0,3,4,6,27,19,20,18,0,12,1,0,-2.3193359374999996,2.0751953124999996,-2.420326530612245,2.365904761904762,4.394531249999999,4.786231292517007,2.3193359374999996,2.420326530612245,13.0,13.0
55,0,34,3,4,12,24,19,20,18,0,3,4,12,27,19,20,21,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.432571428571429,2.359102040816327,4.516601562499999,4.791673469387756,2.3193359374999996,2.432571428571429,13.0,13.0
119,0,28,5,6,12,27,19,20,21,0,5,6,12,27,19,20,21,0,15,0,0,-2.1972656249999996,2.3193359374999996,-2.2206857142857146,2.359102040816327,4.516601562499999,4.579787755102041,2.3193359374999996,2.359102040816327,13.0,13.0
97,0,33,3,4,3,21,19,20,21,0,3,4,3,24,19,20,21,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3795102040816327,2.365904761904762,4.638671874999999,4.745414965986395,2.3193359374999996,2.3795102040816327,13.0,13.0
89,0,36,2,3,0,21,19,20,24,0,2,3,0,21,19,20,27,6,18,1,0,-2.4414062499999996,2.3193359374999996,-2.481551020408163,2.3795102040816327,4.760742187499999,4.861061224489796,2.4414062499999996,2.481551020408163,13.0,13.0
92,0,28,3,4,6,27,19,20,15,0,3,4,3,27,19,20,18,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.346857142857143,4.638671874999999,4.736571428571429,2.3193359374999996,2.3897142857142857,13.0,13.0
52,0,29,3,4,6,24,18,19,18,9,3,4,6,24,19,20,12,0,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4135238095238094,2.3182857142857145,4.516601562499999,4.731809523809524,2.3193359374999996,2.4135238095238094,13.0,13.0
84,0,35,3,4,0,30,19,20,21,0,3,4,9,30,19,20,24,3,15,1,1,-2.3193359374999996,2.3193359374999996,-2.420326530612245,2.3795102040816327,4.638671874999999,4.799836734693878,2.3193359374999996,2.420326530612245,13.0,13.0
57,0,30,3,4,3,21,19,20,18,0,3,4,6,21,19,20,18,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3754285714285714,2.3420952380952382,4.516601562499999,4.71752380952381,2.3193359374999996,2.3754285714285714,13.0,13.0
58,0,33,3,4,6,27,19,20,18,0,3,4,6,27,19,20,18,3,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3999183673469386,2.346857142857143,4.516601562499999,4.746775510204081,2.3193359374999996,2.3999183673469386,13.0,13.0
32,0,26,4,5,6,27,18,19,24,15,4,5,9,27,18,19,24,15,18,1,0,-2.1972656249999996,2.1972656249999996,-2.275142857142857,2.2895238095238097,4.394531249999999,4.564666666666667,2.1972656249999996,2.2895238095238097,14.0,14.0
9,0,28,3,4,0,21,19,20,18,0,3,4,6,21,19,20,21,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.404,2.3795102040816327,4.638671874999999,4.783510204081633,2.3193359374999996,2.404,13.0,13.0
3,0,30,3,4,3,27,19,20,18,3,3,4,9,27,19,20,18,6,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3182857142857145,4.516601562499999,4.708,2.3193359374999996,2.3897142857142857,13.0,13.0
71,0,34,3,4,12,33,18,19,24,0,3,4,15,33,18,19,24,6,15,1,0,-2.3193359374999996,2.1972656249999996,-2.4611428571428573,2.2751428571428574,4.516601562499999,4.736285714285715,2.3193359374999996,2.4611428571428573,13.0,13.0
76,0,28,3,4,0,24,19,20,15,0,3,4,6,24,19,20,15,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3182857142857145,4.516601562499999,4.708,2.3193359374999996,2.3897142857142857,13.0,13.0
1,0,28,3,4,0,27,17,18,21,12,3,4,9,27,17,18,21,12,18,0,1,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.1942857142857144,4.516601562499999,4.584,2.3193359374999996,2.3897142857142857,13.0,13.0
91,0,26,3,4,6,24,19,20,24,0,3,4,9,24,19,20,24,6,12,1,0,-2.3193359374999996,2.3193359374999996,-2.432571428571429,2.41352380952381,4.638671874999999,4.846095238095239,2.3193359374999996,2.432571428571429,13.0,13.0
8,0,35,3,4,6,27,19,20,24,12,3,4,6,30,19,20,24,12,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3897142857142857,4.638671874999999,4.779428571428571,2.3193359374999996,2.3897142857142857,13.0,13.0
9,0,28,3,4,0,21,19,20,18,0,3,4,6,21,19,20,21,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.404,2.3795102040816327,4.638671874999999,4.783510204081633,2.3193359374999996,2.404,13.0,13.0
111,0,25,3,4,6,21,18,19,12,9,3,4,6,21,19,20,12,0,12,1,0,-2.3193359374999996,2.0751953124999996,-2.404,2.3182857142857145,4.394531249999999,4.722285714285714,2.3193359374999996,2.404,13.0,13.0
10,0,30,3,4,0,24,18,19,15,0,3,4,0,24,18,19,18,3,12,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.266514285714286,4.516601562499999,4.656228571428572,2.3193359374999996,2.3897142857142857,13.0,13.0
31,0,33,3,4,6,24,19,20,18,9,3,4,9,24,19,20,21,12,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3754285714285714,2.365904761904762,4.638671874999999,4.741333333333333,2.3193359374999996,2.3754285714285714,13.0,13.0
86,0,29,3,4,0,27,19,20,15,0,3,4,0,27,19,20,15,0,12,0,0,-2.3193359374999996,2.1972656249999996,-2.3976507936507936,2.346857142857143,4.516601562499999,4.744507936507937,2.3193359374999996,2.3976507936507936,13.0,13.0
28,0,32,3,4,3,24,19,20,24,0,3,4,6,24,19,20,24,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.371857142857143,4.638671874999999,4.761571428571429,2.3193359374999996,2.3897142857142857,13.0,13.0
17,0,33,3,4,6,30,19,20,24,6,3,4,9,30,19,20,24,3,15,1,0,-2.3193359374999996,2.3193359374999996,-2.420326530612245,2.3795102040816327,4.638671874999999,4.799836734693878,2.3193359374999996,2.420326530612245,13.0,13.0
120,0,36,2,3,0,21,19,20,24,0,2,3,0,21,19,20,24,0,12,0,0,-2.4414062499999996,2.3193359374999996,-2.5223673469387755,2.3897142857142857,4.760742187499999,4.912081632653061,2.4414062499999996,2.5223673469387755,13.0,12.0
74,0,34,3,4,9,30,19,20,24,0,3,4,9,30,19,20,24,0,21,0,0,-2.3193359374999996,2.3193359374999996,-2.3795102040816327,2.3361428571428573,4.638671874999999,4.71565306122449,2.3193359374999996,2.3795102040816327,13.0,13.0
32,0,32,4,5,15,27,19,20,24,0,4,5,15,27,19,20,27,3,21,1,0,-2.1972656249999996,2.3193359374999996,-2.275142857142857,2.354,4.516601562499999,4.629142857142857,2.3193359374999996,2.354,13.0,13.0
104,0,32,3,4,12,27,19,20,21,0,2,3,0,15,19,20,21,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4897142857142858,2.3795102040816327,4.638671874999999,4.8692244897959185,2.3193359374999996,2.4897142857142858,13.0,13.0
25,0,31,3,4,0,21,19,20,24,0,3,4,0,21,19,20,24,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3591020408163264,2.3897142857142857,4.638671874999999,4.748816326530612,2.3193359374999996,2.3897142857142857,13.0,13.0
13,0,26,3,4,6,21,19,20,12,0,3,4,6,21,19,20,12,0,12,0,0,-2.3193359374999996,2.0751953124999996,-2.404,2.3182857142857145,4.394531249999999,4.722285714285714,2.3193359374999996,2.404,13.0,13.0
56,0,35,4,5,6,30,18,19,24,12,4,5,6,30,18,19,24,12,15,0,0,-2.1972656249999996,2.1972656249999996,-2.2859285714285713,2.2967142857142857,4.394531249999999,4.582642857142857,2.1972656249999996,2.2967142857142857,14.0,14.0
55,0,30,3,4,9,18,19,20,18,0,3,4,9,18,19,20,18,0,12,0,0,-2.3193359374999996,2.3193359374999996,-2.4135238095238094,2.365904761904762,4.638671874999999,4.779428571428571,2.3193359374999996,2.4135238095238094,13.0,13.0
60,0,31,3,4,0,24,19,20,15,0,3,4,6,24,19,20,18,6,15,1,0,-2.3193359374999996,2.0751953124999996,-2.3897142857142857,2.354,4.394531249999999,4.743714285714286,2.3193359374999996,2.3897142857142857,13.0,13.0
7,0,36,3,4,18,36,19,20,27,6,2,3,0,21,19,20,27,6,18,1,0,-2.4414062499999996,2.3193359374999996,-2.481551020408163,2.3795102040816327,4.760742187499999,4.861061224489796,2.4414062499999996,2.481551020408163,13.0,13.0
84,0,35,3,4,0,30,19,20,21,0,3,4,9,30,19,20,24,3,15,1,1,-2.3193359374999996,2.3193359374999996,-2.420326530612245,2.3795102040816327,4.638671874999999,4.799836734693878,2.3193359374999996,2.420326530612245,13.0,13.0
13,0,35,3,4,12,36,19,20,24,9,3,4,15,36,19,20,24,9,18,1,0,-2.3193359374999996,2.3193359374999996,-2.440734693877551,2.3754285714285714,4.638671874999999,4.816163265306122,2.3193359374999996,2.440734693877551,13.0,13.0
52,0,25,3,4,6,18,19,20,18,0,3,4,9,18,19,20,18,0,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4135238095238094,2.365904761904762,4.638671874999999,4.779428571428571,2.3193359374999996,2.4135238095238094,13.0,13.0
44,0,36,3,4,15,27,19,20,27,0,3,4,15,27,19,20,27,0,18,0,0,-2.4414062499999996,2.3193359374999996,-2.4254285714285713,2.365904761904762,4.760742187499999,4.791333333333333,2.4414062499999996,2.4254285714285713,13.0,13.0
32,0,26,4,5,6,27,18,19,24,15,4,5,9,27,18,19,24,15,18,1,0,-2.1972656249999996,2.1972656249999996,-2.275142857142857,2.2895238095238097,4.394531249999999,4.564666666666667,2.1972656249999996,2.2895238095238097,14.0,14.0
25,0,28,3,4,6,24,19,20,18,0,3,4,9,27,19,20,18,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4135238095238094,2.354,4.638671874999999,4.7675238095238095,2.3193359374999996,2.4135238095238094,13.0,13.0
58,0,33,3,4,6,27,19,20,18,0,3,4,6,27,19,20,18,3,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3999183673469386,2.346857142857143,4.516601562499999,4.746775510204081,2.3193359374999996,2.3999183673469386,13.0,13.0
55,0,27,3,4,9,15,19,20,21,0,3,4,6,18,19,20,21,0,9,1,0,-2.1972656249999996,2.3193359374999996,-2.4254285714285713,2.399918367346939,4.516601562499999,4.82534693877551,2.3193359374999996,2.4254285714285713,13.0,13.0
36,0,27,3,4,0,24,19,20,24,0,3,4,3,24,19,20,24,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3795102040816327,2.371857142857143,4.638671874999999,4.751367346938776,2.3193359374999996,2.3795102040816327,13.0,13.0
32,0,32,4,5,15,27,19,20,24,0,4,5,15,27,19,20,27,3,21,1,0,-2.1972656249999996,2.3193359374999996,-2.275142857142857,2.354,4.516601562499999,4.629142857142857,2.3193359374999996,2.354,13.0,13.0
57,0,26,3,4,0,27,18,19,24,6,3,4,0,27,18,19,24,9,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3817777777777778,2.283771428571429,4.516601562499999,4.665549206349207,2.3193359374999996,2.3817777777777778,13.0,13.0
13,0,33,3,4,9,30,16,17,30,18,3,4,9,30,19,20,21,6,21,0,1,-2.3193359374999996,2.0751953124999996,-2.3795102040816327,2.3182857142857145,4.394531249999999,4.697795918367348,2.3193359374999996,2.3795102040816327,13.0,13.0
84,0,25,3,4,6,24,19,20,15,0,3,4,6,24,19,20,15,3,9,1,0,-2.3193359374999996,2.1972656249999996,-2.4373333333333336,2.3897142857142857,4.516601562499999,4.827047619047619,2.3193359374999996,2.4373333333333336,13.0,13.0
108,0,33,3,4,6,27,19,20,24,0,3,4,12,27,19,20,24,3,18,1,0,-2.3193359374999996,2.3193359374999996,-2.404,2.359102040816327,4.638671874999999,4.763102040816326,2.3193359374999996,2.404,13.0,13.0
125,0,25,3,4,6,24,18,19,21,15,3,4,9,24,19,20,18,3,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3754285714285714,2.3182857142857145,4.516601562499999,4.693714285714286,2.3193359374999996,2.3754285714285714,13.0,13.0
119,0,26,4,5,18,21,18,19,24,15,4,5,18,24,18,19,24,15,18,1,0,-2.1972656249999996,2.1972656249999996,-2.318285714285714,2.2895238095238097,4.394531249999999,4.607809523809523,2.1972656249999996,2.318285714285714,14.0,13.0
22,0,28,3,4,3,24,19,20,18,0,3,4,6,24,19,20,18,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.3420952380952382,4.638671874999999,4.731809523809524,2.3193359374999996,2.3897142857142857,13.0,13.0
63,0,31,3,4,6,21,19,20,18,3,3,4,12,21,19,20,18,6,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4611428571428573,2.3897142857142857,4.638671874999999,4.8508571428571425,2.3193359374999996,2.4611428571428573,13.0,13.0
28,0,32,3,4,3,24,19,20,24,0,3,4,6,24,19,20,24,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.3897142857142857,2.371857142857143,4.638671874999999,4.761571428571429,2.3193359374999996,2.3897142857142857,13.0,13.0
116,0,31,3,4,12,30,19,20,18,0,3,4,12,30,19,20,18,3,15,1,0,-2.3193359374999996,2.1972656249999996,-2.4373333333333336,2.346857142857143,4.516601562499999,4.784190476190476,2.3193359374999996,2.4373333333333336,13.0,13.0
22,0,25,3,4,0,21,19,20,18,0,3,4,6,21,19,20,18,0,9,1,0,-2.3193359374999996,2.3193359374999996,-2.432571428571429,2.3897142857142857,4.638671874999999,4.822285714285714,2.3193359374999996,2.432571428571429,13.0,13.0
1,0,31,3,4,0,36,19,20,24,0,3,4,6,36,19,20,24,3,12,1,0,-2.3193359374999996,2.3193359374999996,-2.432571428571429,2.399918367346939,4.638671874999999,4.832489795918368,2.3193359374999996,2.432571428571429,13.0,13.0
34,0,31,3,4,0,27,19,20,12,0,3,4,0,27,19,20,12,0,12,0,0,-2.3193359374999996,2.1972656249999996,-2.3976507936507936,2.3182857142857145,4.516601562499999,4.715936507936508,2.3193359374999996,2.3976507936507936,13.0,13.0
37,0,32,3,4,0,24,18,19,21,9,3,4,0,24,18,19,21,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.371857142857143,2.2895238095238097,4.516601562499999,4.661380952380952,2.3193359374999996,2.371857142857143,13.0,13.0
90,0,31,3,4,0,27,19,20,18,0,3,4,6,27,19,20,18,6,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3795102040816327,2.3182857142857145,4.516601562499999,4.697795918367348,2.3193359374999996,2.3795102040816327,13.0,13.0
101,0,36,3,4,15,33,19,20,24,0,2,3,0,18,19,20,27,3,15,1,0,-2.4414062499999996,2.3193359374999996,-2.484952380952381,2.3897142857142857,4.760742187499999,4.874666666666666,2.4414062499999996,2.484952380952381,13.0,13.0
85,0,33,3,4,6,30,19,20,18,0,3,4,6,30,19,20,18,0,18,0,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3182857142857145,4.516601562499999,4.708,2.3193359374999996,2.3897142857142857,13.0,13.0
63,0,36,3,4,18,33,18,19,27,15,3,4,18,36,19,20,18,6,18,1,0,-2.4414062499999996,2.1972656249999996,-2.4611428571428573,2.3182857142857145,4.638671874999999,4.779428571428571,2.4414062499999996,2.4611428571428573,13.0,13.0
25,0,27,3,4,9,27,18,19,18,12,3,4,6,27,18,19,21,12,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3999183673469386,2.2895238095238097,4.516601562499999,4.689442176870749,2.3193359374999996,2.3999183673469386,13.0,13.0
28,0,29,3,4,0,21,17,18,18,9,3,4,6,21,17,18,18,9,18,1,0,-2.3193359374999996,2.0751953124999996,-2.3468571428571425,2.1754285714285713,4.394531249999999,4.522285714285713,2.3193359374999996,2.3468571428571425,13.0,13.0
75,0,25,3,4,0,21,19,20,18,0,3,4,0,21,19,20,18,3,18,1,0,-2.3193359374999996,2.0751953124999996,-2.3386938775510204,2.3182857142857145,4.394531249999999,4.656979591836735,2.3193359374999996,2.3386938775510204,13.0,13.0
70,0,36,2,3,0,21,19,20,18,0,2,3,0,21,19,20,21,0,15,1,0,-2.4414062499999996,2.3193359374999996,-2.5019591836734696,2.359102040816327,4.760742187499999,4.861061224489797,2.4414062499999996,2.5019591836734696,13.0,12.0
96,0,25,3,4,0,18,18,19,18,3,3,4,6,18,18,19,21,3,12,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2751428571428574,4.516601562499999,4.664857142857143,2.3193359374999996,2.3897142857142857,13.0,13.0
8,0,30,3,4,6,30,18,19,21,9,3,4,6,30,18,19,21,9,15,0,0,-2.3193359374999996,2.1972656249999996,-2.4075714285714285,2.2751428571428574,4.516601562499999,4.682714285714286,2.3193359374999996,2.4075714285714285,13.0,13.0
75,0,25,3,4,0,21,19,20,18,0,3,4,0,21,19,20,18,3,18,1,0,-2.3193359374999996,2.0751953124999996,-2.3386938775510204,2.3182857142857145,4.394531249999999,4.656979591836735,2.3193359374999996,2.3386938775510204,13.0,13.0
65,0,32,3,4,6,24,19,20,21,0,3,4,9,24,19,20,21,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3754285714285714,2.346857142857143,4.638671874999999,4.722285714285714,2.3193359374999996,2.3754285714285714,13.0,13.0
21,0,33,3,4,3,24,19,20,15,0,3,4,6,24,19,20,15,3,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4135238095238094,2.354,4.516601562499999,4.7675238095238095,2.3193359374999996,2.4135238095238094,13.0,13.0
123,0,25,3,4,6,27,18,19,21,0,3,4,9,27,18,19,21,0,18,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.2443265306122453,4.516601562499999,4.6340408163265305,2.3193359374999996,2.3897142857142857,13.0,13.0
11,0,33,3,4,0,24,19,20,15,0,3,4,6,24,19,20,15,0,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3897142857142857,2.3182857142857145,4.516601562499999,4.708,2.3193359374999996,2.3897142857142857,13.0,13.0
9,0,27,3,4,6,24,19,20,21,0,3,4,6,24,19,20,21,0,18,0,0,-2.3193359374999996,2.3193359374999996,-2.365904761904762,2.3386938775510204,4.638671874999999,4.704598639455782,2.3193359374999996,2.365904761904762,13.0,13.0
9,0,34,3,4,12,27,19,20,18,0,3,4,12,27,19,20,18,0,18,0,0,-2.3193359374999996,2.1972656249999996,-2.404,2.3182857142857145,4.516601562499999,4.722285714285714,2.3193359374999996,2.404,13.0,13.0
111,0,35,3,4,6,30,19,20,18,6,3,4,3,30,19,20,18,9,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3976507936507936,2.365904761904762,4.516601562499999,4.7635555555555555,2.3193359374999996,2.3976507936507936,13.0,13.0
52,0,28,3,4,0,21,19,20,24,0,3,4,0,21,19,20,24,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.3386938775510204,2.365904761904762,4.638671874999999,4.704598639455782,2.3193359374999996,2.365904761904762,13.0,13.0
121,0,26,3,4,0,24,19,20,24,0,3,4,3,24,19,20,24,6,21,1,0,-2.3193359374999996,2.3193359374999996,-2.3386938775510204,2.3420952380952382,4.638671874999999,4.680789115646259,2.3193359374999996,2.3420952380952382,13.0,13.0
32,0,34,3,4,9,30,19,20,24,0,3,4,12,30,19,20,24,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4373333333333336,2.371857142857143,4.638671874999999,4.8091904761904765,2.3193359374999996,2.4373333333333336,13.0,13.0
77,0,34,3,4,15,30,19,20,18,0,3,4,15,30,19,20,18,3,18,1,0,-2.4414062499999996,2.1972656249999996,-2.432571428571429,2.3182857142857145,4.638671874999999,4.750857142857143,2.4414062499999996,2.432571428571429,13.0,13.0
80,0,25,3,4,0,18,19,20,12,0,3,4,6,18,19,20,12,0,12,1,0,-2.3193359374999996,2.0751953124999996,-2.3897142857142857,2.3182857142857145,4.394531249999999,4.708,2.3193359374999996,2.3897142857142857,13.0,13.0
54,0,26,3,4,0,21,18,19,18,0,3,4,6,21,18,19,18,6,12,1,0,-2.1972656249999996,2.1972656249999996,-2.404,2.2751428571428574,4.394531249999999,4.679142857142857,2.1972656249999996,2.404,14.0,13.0
75,0,35,3,4,9,21,19,20,24,3,3,4,9,21,19,20,24,9,18,1,0,-2.3193359374999996,2.3193359374999996,-2.354,2.3754285714285714,4.638671874999999,4.7294285714285715,2.3193359374999996,2.3754285714285714,13.0,13.0
67,0,34,2,3,0,15,19,20,21,0,2,3,0,18,19,20,21,6,12,1,0,-2.4414062499999996,2.3193359374999996,-2.5087619047619047,2.4040000000000004,4.760742187499999,4.912761904761905,2.4414062499999996,2.5087619047619047,13.0,12.0
120,0,30,3,4,9,27,18,19,21,9,3,4,12,27,19,20,12,6,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4611428571428573,2.3182857142857145,4.516601562499999,4.779428571428571,2.3193359374999996,2.4611428571428573,13.0,13.0
27,0,29,3,4,0,24,19,20,18,0,3,4,0,24,19,20,18,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.354,2.3182857142857145,4.638671874999999,4.672285714285715,2.3193359374999996,2.354,13.0,13.0
92,0,35,3,4,9,33,19,20,21,6,3,4,12,33,19,20,21,9,15,1,0,-2.3193359374999996,2.3193359374999996,-2.440734693877551,2.3897142857142857,4.638671874999999,4.830448979591837,2.3193359374999996,2.440734693877551,13.0,13.0
31,0,30,3,4,0,24,19,20,18,3,3,4,0,24,19,20,18,6,18,1,0,-2.3193359374999996,2.1972656249999996,-2.354,2.3182857142857145,4.516601562499999,4.672285714285715,2.3193359374999996,2.354,13.0,13.0
51,0,29,3,4,0,21,17,18,21,15,3,4,0,21,17,18,21,15,18,0,0,-2.3193359374999996,2.1972656249999996,-2.3386938775510204,2.2037142857142857,4.516601562499999,4.542408163265306,2.3193359374999996,2.3386938775510204,13.0,13.0
86,0,27,4,5,15,27,18,19,24,6,4,5,15,27,18,19,24,9,15,1,0,-2.3193359374999996,2.1972656249999996,-2.318285714285714,2.283771428571429,4.516601562499999,4.602057142857143,2.3193359374999996,2.318285714285714,13.0,13.0
39,0,35,3,4,6,21,19,20,24,0,3,4,6,24,19,20,24,6,12,1,0,-2.3193359374999996,2.3193359374999996,-2.4135238095238094,2.41352380952381,4.638671874999999,4.827047619047619,2.3193359374999996,2.41352380952381,13.0,13.0
41,0,32,3,4,6,18,18,19,21,9,3,4,9,18,18,19,21,12,15,1,0,-2.1972656249999996,2.1972656249999996,-2.365904761904762,2.2895238095238097,4.394531249999999,4.655428571428572,2.1972656249999996,2.365904761904762,14.0,13.0
2,0,26,3,4,0,12,19,20,18,0,3,4,3,15,19,20,18,0,9,1,0,-2.1972656249999996,2.1972656249999996,-2.3897142857142857,2.3897142857142857,4.394531249999999,4.779428571428571,2.1972656249999996,2.3897142857142857,14.0,13.0
80,0,32,3,4,0,24,18,19,24,6,3,4,6,24,18,19,24,9,12,1,0,-2.3193359374999996,2.1972656249999996,-2.4135238095238094,2.3010285714285716,4.516601562499999,4.714552380952381,2.3193359374999996,2.4135238095238094,13.0,13.0
13,0,34,2,3,0,18,19,20,15,0,2,3,0,18,19,20,18,0,15,1,0,-2.4414062499999996,2.3193359374999996,-2.484952380952381,2.3420952380952382,4.760742187499999,4.827047619047619,2.4414062499999996,2.484952380952381,13.0,13.0
69,0,26,4,5,21,27,18,19,24,18,3,4,3,24,18,19,24,18,21,1,0,-2.3193359374999996,2.1972656249999996,-2.3386938775510204,2.2751428571428574,4.516601562499999,4.613836734693878,2.3193359374999996,2.3386938775510204,13.0,13.0
65,0,28,4,5,12,27,19,20,21,0,3,4,6,15,19,20,21,3,12,1,0,-2.1972656249999996,2.3193359374999996,-2.365904761904762,2.3897142857142857,4.516601562499999,4.755619047619048,2.3193359374999996,2.3897142857142857,13.0,13.0
17,0,29,3,4,6,30,18,19,18,6,3,4,9,30,18,19,18,9,15,1,0,-2.3193359374999996,2.1972656249999996,-2.420326530612245,2.260761904761905,4.516601562499999,4.68108843537415,2.3193359374999996,2.420326530612245,13.0,13.0
113,0,30,3,4,9,24,19,20,21,0,3,4,12,24,19,20,21,6,15,1,0,-2.3193359374999996,2.3193359374999996,-2.4254285714285713,2.3754285714285714,4.638671874999999,4.800857142857143,2.3193359374999996,2.4254285714285713,13.0,13.0
113,0,26,3,4,0,24,18,19,18,9,3,4,3,24,18,19,18,9,15,1,0,-2.3193359374999996,2.1972656249999996,-2.3795102040816327,2.260761904761905,4.516601562499999,4.640272108843538,2.3193359374999996,2.3795102040816327,13.0,13.0
