channel,angle,window,exp_f1_left,exp_f2_left,exp_L1_left,exp_L2_left,exp_f1_right,exp_f2_right,exp_L1_right,exp_L2_right,act_f1_left,act_f2_left,act_L1_left,act_L2_left,act_f1_right,act_f2_right,act_L1_right,act_L2_right,abs_threshold,warning,error,GT_F_Left_MHz,GT_F_Right_MHz,ACT_F_Star_Left_MHz,ACT_F_Star_Right_MHz,BW_GT_MHz,BW_ACT_MHz,MaxAbs_GT_MHz,MaxAbs_ACT_MHz,M_GT,M_ACT
90,0,12,6,7,6,27,14,15,21,12,6,7,9,30,14,15,21,15,18,1,0,-2.1972656249999996,1.2207031249999998,-2.3629387755102043,2.0325714285714285,3.417968749999999,4.395510204081633,2.1972656249999996,2.3629387755102043,14.0,13.0
60,0,13,6,7,12,39,13,14,27,24,6,7,12,39,13,14,27,24,27,0,0,-2.3193359374999996,1.7089843749999998,-2.33384126984127,1.604,4.028320312499999,3.93784126984127,2.3193359374999996,2.33384126984127,13.0,13.0
34,0,11,7,8,33,42,13,14,48,30,7,8,33,45,13,14,48,30,36,1,0,-2.1972656249999996,1.7089843749999998,-2.217857142857143,1.7944761904761906,3.906249999999999,4.012333333333333,2.1972656249999996,2.217857142857143,14.0,14.0
72,0,14,6,7,0,33,13,14,24,12,6,7,3,33,13,14,24,15,18,1,0,-2.1972656249999996,1.7089843749999998,-2.346571428571429,1.7944761904761906,3.906249999999999,4.14104761904762,2.1972656249999996,2.346571428571429,14.0,13.0
9,0,15,6,7,0,18,16,17,18,0,6,7,0,18,16,17,18,6,15,1,0,-2.0751953124999996,1.4648437499999998,-2.2701904761904763,2.2892857142857146,3.540039062499999,4.559476190476191,2.0751953124999996,2.2892857142857146,15.0,13.0
104,0,14,6,7,0,27,14,15,18,9,6,7,6,27,14,15,18,9,15,1,0,-2.3193359374999996,1.5869140624999998,-2.3629387755102043,1.9849523809523808,3.906249999999999,4.347891156462585,2.3193359374999996,2.3629387755102043,13.0,13.0
97,0,15,6,7,0,27,16,17,21,3,6,7,3,27,16,17,21,6,9,1,0,-2.3193359374999996,2.3193359374999996,-2.403857142857143,2.415314285714286,4.638671874999999,4.819171428571429,2.3193359374999996,2.415314285714286,13.0,12.0
43,0,13,6,7,12,36,14,15,24,15,6,7,12,36,14,15,24,15,24,0,0,-2.1972656249999996,1.4648437499999998,-2.346571428571429,1.8897142857142857,3.662109374999999,4.236285714285715,2.1972656249999996,2.346571428571429,14.0,13.0
118,0,12,8,9,18,45,12,13,27,0,8,9,21,45,12,13,27,0,27,1,0,-2.0751953124999996,1.0986328124999998,-2.1039999999999996,0.744,3.173828124999999,2.848,2.0751953124999996,2.1039999999999996,15.0,14.0
110,0,15,8,9,12,24,14,15,24,0,8,9,15,24,14,15,24,6,15,1,0,-2.0751953124999996,1.9531249999999998,-2.1754285714285713,2.0325714285714285,4.028320312499999,4.208,2.0751953124999996,2.1754285714285713,15.0,14.0
95,0,12,7,8,18,33,12,13,39,15,7,8,18,33,12,13,39,18,27,1,0,-2.1972656249999996,1.3427734374999998,-2.198057142857143,1.2354285714285713,3.540039062499999,3.4334857142857143,2.1972656249999996,2.198057142857143,14.0,14.0
36,0,15,6,7,0,33,16,17,30,12,6,7,6,33,16,17,30,12,21,1,0,-2.3193359374999996,2.3193359374999996,-2.33384126984127,2.346571428571429,4.638671874999999,4.680412698412699,2.3193359374999996,2.346571428571429,13.0,13.0
66,0,14,6,7,9,33,12,13,42,21,6,7,12,33,12,13,42,21,24,1,0,-2.3193359374999996,1.0986328124999998,-2.3302040816326532,1.4811428571428573,3.417968749999999,3.8113469387755106,2.3193359374999996,2.3302040816326532,13.0,13.0
27,0,11,8,9,33,51,12,13,57,36,8,9,33,51,12,13,57,36,39,0,0,-2.0751953124999996,1.3427734374999998,-2.080190476190476,1.4811428571428573,3.417968749999999,3.5613333333333332,2.0751953124999996,2.080190476190476,15.0,15.0
49,0,12,6,7,18,36,14,15,33,18,6,7,18,36,14,15,33,18,27,0,0,-2.3193359374999996,1.9531249999999998,-2.346571428571429,2.004,4.272460937499999,4.350571428571429,2.3193359374999996,2.346571428571429,13.0,13.0
7,0,12,6,7,9,36,14,15,27,9,6,7,9,36,14,15,27,9,24,0,0,-2.1972656249999996,1.5869140624999998,-2.33384126984127,1.9373333333333334,3.784179687499999,4.271174603174603,2.1972656249999996,2.33384126984127,14.0,13.0
42,0,11,7,8,39,45,12,13,60,36,7,8,39,45,12,13,60,36,39,0,0,-2.1972656249999996,1.4648437499999998,-2.232,1.4965000000000002,3.662109374999999,3.7285000000000004,2.1972656249999996,2.232,14.0,14.0
80,0,12,7,8,18,36,12,13,30,12,7,8,18,36,12,13,30,15,27,1,0,-2.1972656249999996,1.4648437499999998,-2.2037142857142857,0.916,3.662109374999999,3.1197142857142857,2.1972656249999996,2.2037142857142857,14.0,14.0
104,0,11,6,7,6,33,13,14,30,21,6,7,9,33,13,14,30,21,27,1,0,-2.1972656249999996,1.5869140624999998,-2.2892857142857146,1.6992380952380952,3.784179687499999,3.9885238095238096,2.1972656249999996,2.2892857142857146,14.0,13.0
127,0,15,7,8,15,18,13,14,21,3,7,8,15,18,13,14,21,6,15,1,0,-2.1972656249999996,1.7089843749999998,-2.232,1.7182857142857144,3.906249999999999,3.9502857142857146,2.1972656249999996,2.232,14.0,14.0
96,0,11,6,7,9,39,14,15,30,18,6,7,12,39,14,15,30,18,27,1,0,-2.1972656249999996,1.0986328124999998,-2.33384126984127,1.961142857142857,3.295898437499999,4.294984126984127,2.1972656249999996,2.33384126984127,14.0,13.0
68,0,11,8,9,30,60,12,13,54,27,8,9,30,60,12,13,54,27,36,0,0,-2.0751953124999996,1.3427734374999998,-2.1182857142857143,1.3173333333333335,3.417968749999999,3.435619047619048,2.0751953124999996,2.1182857142857143,15.0,14.0
83,0,11,7,8,27,36,13,14,30,27,7,8,27,36,13,14,30,27,30,0,0,-2.0751953124999996,1.0986328124999998,-2.213142857142857,1.604,3.173828124999999,3.817142857142857,2.0751953124999996,2.213142857142857,15.0,14.0
44,0,15,6,7,3,21,16,17,21,0,6,7,6,21,16,17,21,6,18,1,0,-2.0751953124999996,1.3427734374999998,-2.2778285714285715,2.2778285714285715,3.417968749999999,4.555657142857143,2.0751953124999996,2.2778285714285715,15.0,13.0
64,0,13,6,7,9,36,12,13,39,21,6,7,9,36,12,13,39,21,27,0,0,-2.3193359374999996,1.2207031249999998,-2.3083809523809524,1.3173333333333335,3.540039062499999,3.625714285714286,2.3193359374999996,2.3083809523809524,13.0,13.0
47,0,14,8,9,21,39,12,13,36,18,8,9,21,39,12,13,36,18,24,0,0,-1.9531249999999998,1.4648437499999998,-2.127809523809524,1.3173333333333335,3.4179687499999996,3.4451428571428573,1.9531249999999998,2.127809523809524,16.0,14.0
58,0,13,7,8,33,39,12,13,33,30,7,8,33,39,12,13,33,30,33,0,0,-2.1972656249999996,1.3427734374999998,-2.232,0.744,3.540039062499999,2.976,2.1972656249999996,2.232,14.0,14.0
107,0,15,6,7,0,27,14,15,18,0,6,7,6,27,14,15,18,0,12,1,0,-2.3193359374999996,1.9531249999999998,-2.3956734693877553,1.9849523809523808,4.272460937499999,4.380625850340136,2.3193359374999996,2.3956734693877553,13.0,13.0
102,0,12,6,7,3,30,13,14,24,18,6,7,9,30,13,14,24,18,21,1,0,-2.1972656249999996,1.2207031249999998,-2.3302040816326532,1.7468571428571429,3.417968749999999,4.077061224489796,2.1972656249999996,2.3302040816326532,14.0,13.0
56,0,14,8,9,12,36,13,14,30,18,8,9,12,36,13,14,30,18,21,0,0,-2.0751953124999996,1.5869140624999998,-2.068285714285714,1.8182857142857143,3.662109374999999,3.886571428571428,2.0751953124999996,2.068285714285714,15.0,15.0
105,0,11,6,7,12,39,14,15,24,3,6,7,12,39,14,15,24,9,15,1,0,-2.1972656249999996,1.3427734374999998,-2.43568253968254,2.061142857142857,3.540039062499999,4.496825396825397,2.1972656249999996,2.43568253968254,14.0,12.0
5,0,12,6,7,12,36,14,15,36,24,6,7,12,36,14,15,36,24,30,0,0,-2.0751953124999996,1.8310546874999998,-2.2892857142857146,2.0325714285714285,3.906249999999999,4.321857142857143,2.0751953124999996,2.2892857142857146,15.0,13.0
74,0,11,6,7,18,42,12,13,48,21,6,7,18,42,12,13,48,21,36,0,0,-2.1972656249999996,0.9765624999999999,-2.2892857142857146,1.1262222222222222,3.1738281249999996,3.415507936507937,2.1972656249999996,2.2892857142857146,14.0,13.0
52,0,13,7,8,24,36,14,15,27,12,7,8,24,36,14,15,27,15,24,1,0,-2.1972656249999996,1.3427734374999998,-2.232,1.961142857142857,3.540039062499999,4.193142857142857,2.1972656249999996,2.232,14.0,14.0
126,0,11,6,7,3,30,0,0,0,0,6,7,3,30,11,12,57,21,27,0,1,-2.1972656249999996,1.0986328124999998,-2.2574603174603176,0.496,3.295898437499999,2.7534603174603176,2.1972656249999996,2.2574603174603176,14.0,13.0
117,0,12,7,8,15,27,12,13,36,0,7,8,15,27,12,13,36,6,21,1,0,-2.0751953124999996,0.9765624999999999,-2.2037142857142857,1.174,3.0517578124999996,3.3777142857142857,2.0751953124999996,2.2037142857142857,15.0,14.0
77,0,11,6,7,12,36,14,15,33,21,6,7,12,36,14,15,33,21,33,0,0,-2.1972656249999996,1.8310546874999998,-2.2606428571428574,1.8897142857142857,4.028320312499999,4.150357142857143,2.1972656249999996,2.2606428571428574,14.0,13.0
9,0,15,6,7,0,18,16,17,18,0,6,7,0,18,16,17,18,6,15,1,0,-2.0751953124999996,1.4648437499999998,-2.2701904761904763,2.2892857142857146,3.540039062499999,4.559476190476191,2.0751953124999996,2.2892857142857146,15.0,13.0
71,0,11,7,8,39,48,12,13,54,36,7,8,39,48,12,13,54,36,39,0,0,-2.1972656249999996,1.8310546874999998,-2.232,1.4606666666666668,4.028320312499999,3.6926666666666668,2.1972656249999996,2.232,14.0,14.0
103,0,14,6,7,0,30,12,13,27,18,6,7,0,30,12,13,27,18,21,0,0,-2.3193359374999996,1.3427734374999998,-2.300742857142857,1.3173333333333335,3.662109374999999,3.6180761904761907,2.3193359374999996,2.300742857142857,13.0,13.0
78,0,15,6,7,0,27,14,15,21,15,6,7,0,27,16,17,18,3,18,0,1,-2.1972656249999996,1.8310546874999998,-2.3083809523809524,2.232,4.028320312499999,4.540380952380953,2.1972656249999996,2.3083809523809524,14.0,13.0
103,0,13,6,7,9,30,13,14,27,0,6,7,9,30,13,14,27,0,21,0,0,-2.1972656249999996,1.7089843749999998,-2.3302040816326532,1.6674920634920636,3.906249999999999,3.997696145124717,2.1972656249999996,2.3302040816326532,14.0,13.0
99,0,13,6,7,6,24,13,14,24,12,6,7,6,24,13,14,24,15,18,1,0,-2.1972656249999996,1.7089843749999998,-2.3083809523809524,1.7944761904761906,3.906249999999999,4.102857142857143,2.1972656249999996,2.3083809523809524,14.0,13.0
68,0,12,7,8,27,39,12,13,45,30,7,8,27,39,12,13,45,30,33,0,0,-2.1972656249999996,1.2207031249999998,-2.2037142857142857,1.432,3.417968749999999,3.6357142857142857,2.1972656249999996,2.2037142857142857,14.0,14.0
59,0,15,6,7,6,18,14,15,21,12,6,7,9,18,15,16,15,9,15,1,0,-2.0751953124999996,1.4648437499999998,-2.3083809523809524,2.1754285714285713,3.540039062499999,4.483809523809524,2.0751953124999996,2.3083809523809524,15.0,13.0
75,0,13,6,7,6,30,14,15,24,0,6,7,9,30,14,15,24,6,24,1,0,-2.0751953124999996,0.9765624999999999,-2.2974693877551022,1.8897142857142857,3.0517578124999996,4.187183673469388,2.0751953124999996,2.2974693877551022,15.0,13.0
17,0,15,7,8,15,21,16,17,24,6,7,8,15,21,16,17,24,6,15,0,0,-2.0751953124999996,1.3427734374999998,-2.232,2.346571428571429,3.417968749999999,4.578571428571429,2.0751953124999996,2.346571428571429,15.0,13.0
35,0,11,8,9,30,48,12,13,51,33,8,9,30,48,12,13,51,33,39,0,0,-2.0751953124999996,1.4648437499999998,-2.0325714285714285,1.3173333333333335,3.540039062499999,3.349904761904762,2.0751953124999996,2.0325714285714285,15.0,15.0
103,0,12,6,7,9,36,12,13,27,12,6,7,12,36,12,13,27,12,21,1,0,-2.1972656249999996,1.0986328124999998,-2.3752142857142857,1.088,3.295898437499999,3.463214285714286,2.1972656249999996,2.3752142857142857,14.0,13.0
96,0,12,6,7,0,33,12,13,36,21,6,7,0,33,12,13,36,21,27,0,0,-2.1972656249999996,1.3427734374999998,-2.273662337662338,1.2600000000000002,3.540039062499999,3.533662337662338,2.1972656249999996,2.273662337662338,14.0,13.0
61,0,14,6,7,6,27,13,14,24,21,6,7,9,27,14,15,24,12,24,1,0,-2.1972656249999996,1.0986328124999998,-2.2701904761904763,1.8897142857142857,3.295898437499999,4.159904761904762,2.1972656249999996,2.2701904761904763,14.0,13.0
3,0,12,7,8,27,36,14,15,27,12,7,8,27,36,14,15,27,15,27,1,0,-2.0751953124999996,1.5869140624999998,-2.232,1.8897142857142857,3.662109374999999,4.121714285714286,2.0751953124999996,2.232,15.0,14.0
114,0,13,6,7,6,24,14,15,18,12,6,7,9,24,16,17,15,0,15,1,1,-2.1972656249999996,1.4648437499999998,-2.3694857142857146,2.232,3.662109374999999,4.601485714285715,2.1972656249999996,2.3694857142857146,14.0,13.0
47,0,14,8,9,21,39,12,13,36,18,8,9,21,39,12,13,36,18,24,0,0,-1.9531249999999998,1.4648437499999998,-2.127809523809524,1.3173333333333335,3.4179687499999996,3.4451428571428573,1.9531249999999998,2.127809523809524,16.0,14.0
110,0,13,6,7,0,36,0,0,0,0,6,7,6,36,11,12,51,12,21,1,1,-2.3193359374999996,1.3427734374999998,-2.346571428571429,0.4006153846153846,3.662109374999999,2.7471868131868136,2.3193359374999996,2.346571428571429,13.0,13.0
37,0,13,7,8,24,39,16,17,24,6,6,7,12,27,16,17,24,6,24,1,0,-2.3193359374999996,1.9531249999999998,-2.2778285714285715,2.232,4.272460937499999,4.509828571428572,2.3193359374999996,2.2778285714285715,13.0,13.0
119,0,11,6,7,9,36,13,14,24,18,6,7,9,36,13,14,24,21,24,1,0,-2.3193359374999996,1.2207031249999998,-2.33384126984127,1.604,3.540039062499999,3.93784126984127,2.3193359374999996,2.33384126984127,13.0,13.0
56,0,15,8,9,21,36,13,14,24,6,8,9,21,36,13,14,24,9,21,1,0,-2.0751953124999996,1.5869140624999998,-2.1754285714285713,1.6611428571428573,3.662109374999999,3.8365714285714283,2.0751953124999996,2.1754285714285713,15.0,14.0
105,0,11,6,7,12,39,14,15,24,3,6,7,12,39,14,15,24,9,15,1,0,-2.1972656249999996,1.3427734374999998,-2.43568253968254,2.061142857142857,3.540039062499999,4.496825396825397,2.1972656249999996,2.43568253968254,14.0,12.0
110,0,13,6,7,0,36,0,0,0,0,6,7,6,36,11,12,51,12,21,1,1,-2.3193359374999996,1.3427734374999998,-2.346571428571429,0.4006153846153846,3.662109374999999,2.7471868131868136,2.3193359374999996,2.346571428571429,13.0,13.0
63,0,12,8,9,30,57,13,14,33,27,8,9,30,57,13,14,33,27,33,0,0,-2.0751953124999996,1.5869140624999998,-2.1436825396825396,1.604,3.662109374999999,3.7476825396825397,2.0751953124999996,2.1436825396825396,15.0,14.0
19,0,15,6,7,6,27,12,13,30,12,6,7,6,27,12,13,30,12,24,0,0,-2.3193359374999996,1.3427734374999998,-2.264734693877551,1.0306666666666666,3.662109374999999,3.2954013605442176,2.3193359374999996,2.264734693877551,13.0,13.0
7,0,12,6,7,9,36,14,15,27,9,6,7,9,36,14,15,27,9,24,0,0,-2.1972656249999996,1.5869140624999998,-2.33384126984127,1.9373333333333334,3.784179687499999,4.271174603174603,2.1972656249999996,2.33384126984127,14.0,13.0
47,0,13,7,8,30,36,13,14,33,27,7,8,30,36,13,14,33,27,30,0,0,-2.1972656249999996,1.7089843749999998,-2.232,1.7468571428571429,3.906249999999999,3.978857142857143,2.1972656249999996,2.232,14.0,14.0
59,0,14,6,7,6,30,13,14,27,15,6,7,9,30,13,14,27,18,21,1,0,-2.1972656249999996,1.7089843749999998,-2.3302040816326532,1.7944761904761906,3.906249999999999,4.124680272108844,2.1972656249999996,2.3302040816326532,14.0,13.0
54,0,15,6,7,0,30,12,13,33,21,6,7,6,30,12,13,33,21,24,1,0,-2.1972656249999996,1.7089843749999998,-2.2892857142857146,1.3890000000000002,3.906249999999999,3.678285714285715,2.1972656249999996,2.2892857142857146,14.0,13.0
84,0,14,6,7,0,33,16,17,18,0,6,7,0,33,16,17,18,0,18,0,0,-2.3193359374999996,1.5869140624999998,-2.3361558441558445,2.232,3.906249999999999,4.568155844155845,2.3193359374999996,2.3361558441558445,13.0,13.0
78,0,12,7,8,27,30,14,15,27,15,7,8,27,30,14,15,27,18,27,1,0,-2.1972656249999996,1.5869140624999998,-2.232,1.8897142857142857,3.784179687499999,4.121714285714286,2.1972656249999996,2.232,14.0,14.0
61,0,14,6,7,6,27,13,14,24,21,6,7,9,27,14,15,24,12,24,1,0,-2.1972656249999996,1.0986328124999998,-2.2701904761904763,1.8897142857142857,3.295898437499999,4.159904761904762,2.1972656249999996,2.2701904761904763,14.0,13.0
115,0,14,6,7,6,27,12,13,15,12,6,7,9,27,15,16,15,9,15,1,1,-2.1972656249999996,2.0751953124999996,-2.384761904761905,2.1754285714285713,4.272460937499999,4.560190476190476,2.1972656249999996,2.384761904761905,14.0,13.0
18,0,14,6,7,0,27,16,17,24,0,6,7,6,30,16,17,24,6,21,1,0,-2.1972656249999996,1.7089843749999998,-2.317928571428572,2.2701904761904763,3.906249999999999,4.588119047619048,2.1972656249999996,2.317928571428572,14.0,13.0
41,0,13,6,7,9,36,14,15,24,15,6,7,12,36,14,15,24,15,24,1,0,-2.1972656249999996,1.4648437499999998,-2.346571428571429,1.8897142857142857,3.662109374999999,4.236285714285715,2.1972656249999996,2.346571428571429,14.0,13.0
24,0,15,6,7,9,27,13,14,24,3,6,7,12,27,13,14,24,9,18,1,0,-2.1972656249999996,1.4648437499999998,-2.3694857142857146,1.7182857142857144,3.662109374999999,4.087771428571429,2.1972656249999996,2.3694857142857146,14.0,13.0
107,0,15,6,7,0,27,14,15,18,0,6,7,6,27,14,15,18,0,12,1,0,-2.3193359374999996,1.9531249999999998,-2.3956734693877553,1.9849523809523808,4.272460937499999,4.380625850340136,2.3193359374999996,2.3956734693877553,13.0,13.0
13,0,14,6,7,0,30,13,14,21,12,6,7,0,30,13,14,21,12,21,0,0,-2.3193359374999996,1.4648437499999998,-2.300742857142857,1.604,3.784179687499999,3.9047428571428573,2.3193359374999996,2.300742857142857,13.0,13.0
115,0,13,6,7,0,36,13,14,24,12,6,7,3,36,13,14,24,15,24,1,0,-2.3193359374999996,1.5869140624999998,-2.3153246753246757,1.604,3.906249999999999,3.9193246753246758,2.3193359374999996,2.3153246753246757,13.0,13.0
70,0,13,6,7,12,30,12,13,42,24,6,7,15,33,12,13,42,24,27,1,0,-2.1972656249999996,1.4648437499999998,-2.3083809523809524,1.4606666666666668,3.662109374999999,3.769047619047619,2.1972656249999996,2.3083809523809524,14.0,13.0
20,0,12,6,7,0,36,14,15,33,21,6,7,6,36,14,15,33,21,30,1,0,-2.1972656249999996,1.8310546874999998,-2.2778285714285715,1.961142857142857,4.028320312499999,4.238971428571428,2.1972656249999996,2.2778285714285715,14.0,13.0
99,0,13,6,7,6,24,13,14,24,12,6,7,6,24,13,14,24,15,18,1,0,-2.1972656249999996,1.7089843749999998,-2.3083809523809524,1.7944761904761906,3.906249999999999,4.102857142857143,2.1972656249999996,2.3083809523809524,14.0,13.0
51,0,15,6,7,9,21,16,17,18,0,6,7,6,24,16,17,21,0,15,1,0,-2.3193359374999996,1.8310546874999998,-2.346571428571429,2.2974693877551022,4.150390624999999,4.644040816326531,2.3193359374999996,2.346571428571429,13.0,13.0
80,0,13,6,7,0,36,12,13,30,15,6,7,0,36,14,15,24,6,24,0,1,-2.1972656249999996,1.3427734374999998,-2.3083809523809524,1.8897142857142857,3.540039062499999,4.198095238095238,2.1972656249999996,2.3083809523809524,14.0,13.0
66,0,13,6,7,12,33,13,14,24,21,6,7,12,33,13,14,24,21,24,0,0,-2.3193359374999996,1.3427734374999998,-2.3302040816326532,1.604,3.662109374999999,3.9342040816326533,2.3193359374999996,2.3302040816326532,13.0,13.0
106,0,15,7,8,9,24,16,17,12,0,6,7,3,12,16,17,9,0,9,1,0,-2.1972656249999996,1.9531249999999998,-2.3083809523809524,2.232,4.150390624999999,4.540380952380953,2.1972656249999996,2.3083809523809524,14.0,13.0
9,0,11,7,8,33,45,14,15,39,18,7,8,33,48,14,15,39,18,33,1,0,-2.1972656249999996,1.8310546874999998,-2.232,1.97134693877551,4.028320312499999,4.2033469387755105,2.1972656249999996,2.232,14.0,14.0
3,0,15,6,7,0,27,12,13,33,18,6,7,0,27,14,15,24,0,24,0,1,-2.1972656249999996,1.3427734374999998,-2.2574603174603176,1.8897142857142857,3.540039062499999,4.147174603174603,2.1972656249999996,2.2574603174603176,14.0,13.0
66,0,11,6,7,21,42,12,13,45,30,6,7,21,42,12,13,45,30,33,0,0,-2.1972656249999996,1.4648437499999998,-2.3302040816326532,1.432,3.662109374999999,3.762204081632653,2.1972656249999996,2.3302040816326532,14.0,13.0
56,0,13,8,9,18,51,13,14,33,27,8,9,21,51,13,14,33,27,30,1,0,-2.0751953124999996,1.5869140624999998,-2.0897142857142854,1.7468571428571429,3.662109374999999,3.8365714285714283,2.0751953124999996,2.0897142857142854,15.0,14.0
22,0,11,6,7,15,36,14,15,42,18,6,7,15,36,14,15,42,18,30,0,0,-2.1972656249999996,2.0751953124999996,-2.2974693877551022,2.0325714285714285,4.272460937499999,4.33004081632653,2.1972656249999996,2.2974693877551022,14.0,13.0
2,0,11,6,7,6,42,15,16,33,30,6,7,6,42,15,16,33,30,33,0,0,-2.1972656249999996,2.0751953124999996,-2.2892857142857146,2.1754285714285713,4.272460937499999,4.464714285714286,2.1972656249999996,2.2892857142857146,14.0,13.0
115,0,13,6,7,0,36,13,14,24,12,6,7,3,36,13,14,24,15,24,1,0,-2.3193359374999996,1.5869140624999998,-2.3153246753246757,1.604,3.906249999999999,3.9193246753246758,2.3193359374999996,2.3153246753246757,13.0,13.0
107,0,12,6,7,6,27,14,15,21,12,6,7,6,27,14,15,24,12,21,1,0,-2.1972656249999996,1.7089843749999998,-2.2974693877551022,1.961142857142857,3.906249999999999,4.258612244897959,2.1972656249999996,2.2974693877551022,14.0,13.0
55,0,14,7,8,24,27,13,14,30,15,6,7,6,27,13,14,30,18,24,1,0,-1.8310546874999998,1.7089843749999998,-2.264734693877551,1.7468571428571429,3.5400390624999996,4.011591836734694,1.8310546874999998,2.264734693877551,17.0,13.0
85,0,14,7,8,18,24,12,13,24,18,7,8,18,24,12,13,24,18,21,0,0,-2.0751953124999996,0.8544921874999999,-2.2037142857142857,1.174,2.9296874999999996,3.3777142857142857,2.0751953124999996,2.2037142857142857,15.0,14.0
27,0,13,6,7,12,33,13,14,30,24,6,7,12,33,13,14,30,24,27,0,0,-2.1972656249999996,1.3427734374999998,-2.2974693877551022,1.7468571428571429,3.540039062499999,4.044326530612246,2.1972656249999996,2.2974693877551022,14.0,13.0
44,0,15,6,7,3,21,16,17,21,0,6,7,6,21,16,17,21,6,18,1,0,-2.0751953124999996,1.3427734374999998,-2.2778285714285715,2.2778285714285715,3.417968749999999,4.555657142857143,2.0751953124999996,2.2778285714285715,15.0,13.0
49,0,13,6,7,12,33,12,13,33,24,6,7,12,33,12,13,33,24,30,0,0,-2.1972656249999996,1.4648437499999998,-2.264734693877551,1.0306666666666666,3.662109374999999,3.2954013605442176,2.1972656249999996,2.264734693877551,14.0,13.0
69,0,15,8,9,9,48,16,17,18,0,6,7,9,21,16,17,18,3,18,1,1,-2.0751953124999996,0.9765624999999999,-2.2892857142857146,2.232,3.0517578124999996,4.521285714285715,2.0751953124999996,2.2892857142857146,15.0,13.0
110,0,15,8,9,12,24,14,15,24,0,8,9,15,24,14,15,24,6,15,1,0,-2.0751953124999996,1.9531249999999998,-2.1754285714285713,2.0325714285714285,4.028320312499999,4.208,2.0751953124999996,2.1754285714285713,15.0,14.0
73,0,11,7,8,27,45,13,14,36,21,7,8,30,45,13,14,36,24,33,1,0,-2.1972656249999996,1.5869140624999998,-2.2206857142857146,1.6754285714285715,3.784179687499999,3.896114285714286,2.1972656249999996,2.2206857142857146,14.0,14.0
29,0,15,6,7,6,24,16,17,24,6,6,7,9,24,16,17,24,9,21,1,0,-2.0751953124999996,1.4648437499999998,-2.2778285714285715,2.2778285714285715,3.540039062499999,4.555657142857143,2.0751953124999996,2.2778285714285715,15.0,13.0
29,0,15,6,7,6,24,16,17,24,6,6,7,9,24,16,17,24,9,21,1,0,-2.0751953124999996,1.4648437499999998,-2.2778285714285715,2.2778285714285715,3.540039062499999,4.555657142857143,2.0751953124999996,2.2778285714285715,15.0,13.0
77,0,14,6,7,0,27,13,14,24,15,6,7,0,27,14,15,18,6,18,1,0,-2.1972656249999996,1.7089843749999998,-2.3083809523809524,1.8897142857142857,3.906249999999999,4.198095238095238,2.1972656249999996,2.3083809523809524,14.0,13.0
119,0,11,6,7,9,36,13,14,24,18,6,7,9,36,13,14,24,21,24,1,0,-2.3193359374999996,1.2207031249999998,-2.33384126984127,1.604,3.540039062499999,3.93784126984127,2.3193359374999996,2.33384126984127,13.0,13.0
84,0,15,6,7,6,27,16,17,21,0,6,7,9,27,16,17,21,6,18,1,0,-2.3193359374999996,2.3193359374999996,-2.346571428571429,2.2778285714285715,4.638671874999999,4.6244000000000005,2.3193359374999996,2.346571428571429,13.0,13.0
11,0,13,7,8,24,33,12,13,42,24,7,8,24,33,12,13,42,24,27,0,0,-2.0751953124999996,1.0986328124999998,-2.213142857142857,1.4606666666666668,3.173828124999999,3.673809523809524,2.0751953124999996,2.213142857142857,15.0,14.0
11,0,14,6,7,0,30,14,15,24,12,6,7,0,30,14,15,24,12,24,0,0,-2.1972656249999996,1.4648437499999998,-2.2778285714285715,1.8897142857142857,3.662109374999999,4.167542857142857,2.1972656249999996,2.2778285714285715,14.0,13.0
58,0,13,7,8,33,39,12,13,33,30,7,8,33,39,12,13,33,30,33,0,0,-2.1972656249999996,1.3427734374999998,-2.232,0.744,3.540039062499999,2.976,2.1972656249999996,2.232,14.0,14.0
20,0,11,6,7,12,39,14,15,36,24,6,7,15,39,14,15,36,24,36,1,0,-2.1972656249999996,1.8310546874999998,-2.2606428571428574,1.8897142857142857,4.028320312499999,4.150357142857143,2.1972656249999996,2.2606428571428574,14.0,13.0
14,0,14,6,7,12,33,14,15,21,9,6,7,12,33,14,15,24,12,21,1,0,-2.3193359374999996,1.4648437499999998,-2.3629387755102043,1.961142857142857,3.784179687499999,4.324081632653061,2.3193359374999996,2.3629387755102043,13.0,13.0
3,0,11,6,7,9,45,13,14,45,30,6,7,12,45,13,14,45,30,33,1,0,-2.3193359374999996,1.8310546874999998,-2.3153246753246757,1.8325714285714285,4.150390624999999,4.147896103896104,2.3193359374999996,2.3153246753246757,13.0,13.0
77,0,14,6,7,0,27,13,14,24,15,6,7,0,27,14,15,18,6,18,1,0,-2.1972656249999996,1.7089843749999998,-2.3083809523809524,1.8897142857142857,3.906249999999999,4.198095238095238,2.1972656249999996,2.3083809523809524,14.0,13.0
30,0,11,8,9,36,63,14,15,39,27,8,9,36,63,14,15,39,27,36,0,0,-2.0751953124999996,1.5869140624999998,-2.1754285714285713,1.961142857142857,3.662109374999999,4.136571428571428,2.0751953124999996,2.1754285714285713,15.0,14.0
124,0,13,6,7,0,24,14,15,18,0,6,7,3,24,14,15,18,3,18,1,0,-2.3193359374999996,1.8310546874999998,-2.2974693877551022,1.8897142857142857,4.150390624999999,4.187183673469388,2.3193359374999996,2.2974693877551022,13.0,13.0
