channel,angle,window,exp_f1_left,exp_f2_left,exp_L1_left,exp_L2_left,exp_f1_right,exp_f2_right,exp_L1_right,exp_L2_right,act_f1_left,act_f2_left,act_L1_left,act_L2_left,act_f1_right,act_f2_right,act_L1_right,act_L2_right,abs_threshold,warning,error,GT_F_Left_MHz,GT_F_Right_MHz,ACT_F_Star_Left_MHz,ACT_F_Star_Right_MHz,BW_GT_MHz,BW_ACT_MHz,MaxAbs_GT_MHz,MaxAbs_ACT_MHz,M_GT,M_ACT
119,0,12,4,5,27,36,13,14,33,15,4,5,27,36,13,14,33,18,33,1,0,-2.1972656249999996,1.2207031249999998,-2.260761904761905,1.604,3.417968749999999,3.864761904761905,2.1972656249999996,2.260761904761905,14.0,14.0
97,0,15,5,6,27,33,12,13,36,21,5,6,27,33,12,13,36,21,27,0,0,-2.1972656249999996,1.2207031249999998,-2.232,1.2600000000000002,3.417968749999999,3.4920000000000004,2.1972656249999996,2.232,14.0,14.0
92,0,12,4,5,18,36,14,15,30,12,4,5,18,36,14,15,30,15,30,1,0,-2.1972656249999996,1.7089843749999998,-2.260761904761905,1.7468571428571429,3.906249999999999,4.007619047619048,2.1972656249999996,2.260761904761905,14.0,14.0
52,0,13,4,5,18,30,15,16,27,21,4,5,21,30,15,16,27,21,24,1,0,-2.1972656249999996,1.7089843749999998,-2.2895238095238093,1.961142857142857,3.906249999999999,4.250666666666667,2.1972656249999996,2.2895238095238093,14.0,14.0
57,0,13,4,5,15,33,16,17,21,12,4,5,18,33,16,17,21,15,21,1,0,-2.1972656249999996,1.7089843749999998,-2.301028571428571,2.0325714285714285,3.906249999999999,4.3336,2.1972656249999996,2.301028571428571,14.0,14.0
58,0,15,4,5,0,24,19,20,18,0,4,5,6,24,19,20,18,0,15,1,0,-2.1972656249999996,1.7089843749999998,-2.275142857142857,2.3420952380952382,3.906249999999999,4.617238095238095,2.1972656249999996,2.3420952380952382,14.0,13.0
32,0,11,4,5,33,45,14,15,36,33,4,5,33,45,14,15,36,33,36,0,0,-2.1972656249999996,1.4648437499999998,-2.2967142857142857,1.7468571428571429,3.662109374999999,4.043571428571429,2.1972656249999996,2.2967142857142857,14.0,14.0
9,0,12,3,4,9,24,19,20,18,0,3,4,12,24,19,20,18,6,15,1,0,-2.1972656249999996,1.2207031249999998,-2.4254285714285713,2.354,3.417968749999999,4.779428571428571,2.1972656249999996,2.4254285714285713,14.0,13.0
3,0,13,3,4,6,24,16,17,18,12,3,4,6,24,16,17,18,12,15,0,0,-2.3193359374999996,1.5869140624999998,-2.3897142857142857,2.104,3.906249999999999,4.493714285714286,2.3193359374999996,2.3897142857142857,13.0,13.0
71,0,15,4,5,24,30,12,13,33,15,4,5,24,30,12,13,33,18,24,1,0,-2.1972656249999996,1.3427734374999998,-2.318285714285714,1.2600000000000002,3.540039062499999,3.5782857142857143,2.1972656249999996,2.318285714285714,14.0,13.0
76,0,12,3,4,9,33,15,16,30,18,3,4,9,33,15,16,33,18,24,1,0,-2.1972656249999996,1.7089843749999998,-2.371857142857143,1.9754285714285713,3.906249999999999,4.347285714285714,2.1972656249999996,2.371857142857143,14.0,13.0
1,0,12,5,6,27,33,15,16,30,18,4,5,12,30,15,16,30,18,27,1,0,-2.1972656249999996,1.8310546874999998,-2.2463809523809526,1.9254285714285713,4.028320312499999,4.171809523809523,2.1972656249999996,2.2463809523809526,14.0,14.0
91,0,11,6,7,45,57,15,16,45,36,6,7,45,57,15,16,45,39,45,1,0,-2.0751953124999996,1.8310546874999998,-2.1754285714285713,1.8897142857142857,3.906249999999999,4.065142857142857,2.0751953124999996,2.1754285714285713,15.0,14.0
30,0,11,4,5,30,39,16,17,33,12,4,5,30,39,16,17,33,15,33,1,0,-2.1972656249999996,1.7089843749999998,-2.2895238095238093,2.0325714285714285,3.906249999999999,4.322095238095238,2.1972656249999996,2.2895238095238093,14.0,14.0
116,0,11,3,4,21,39,16,17,36,27,3,4,21,39,16,17,36,27,36,0,0,-2.3193359374999996,1.9531249999999998,-2.342095238095238,2.0325714285714285,4.272460937499999,4.374666666666666,2.3193359374999996,2.342095238095238,13.0,13.0
111,0,11,3,4,18,36,16,17,33,15,3,4,18,36,16,17,33,15,33,0,0,-2.1972656249999996,1.9531249999999998,-2.342095238095238,2.0325714285714285,4.150390624999999,4.374666666666666,2.1972656249999996,2.342095238095238,14.0,13.0
10,0,13,4,5,15,24,14,15,18,0,4,5,15,24,14,15,21,6,18,1,0,-2.1972656249999996,1.7089843749999998,-2.2895238095238093,1.7754285714285714,3.906249999999999,4.064952380952381,2.1972656249999996,2.2895238095238093,14.0,14.0
31,0,15,3,4,0,21,19,20,15,0,3,4,6,21,19,20,15,3,15,1,0,-2.3193359374999996,1.9531249999999998,-2.3754285714285714,2.3182857142857145,4.272460937499999,4.693714285714286,2.3193359374999996,2.3754285714285714,13.0,13.0
86,0,13,3,4,12,30,14,15,30,24,3,4,12,30,14,15,30,24,27,0,0,-2.3193359374999996,1.7089843749999998,-2.342095238095238,1.8182857142857143,4.028320312499999,4.160380952380952,2.3193359374999996,2.342095238095238,13.0,13.0
28,0,14,6,7,21,33,14,15,24,15,6,7,21,33,14,15,24,18,24,1,0,-1.9531249999999998,1.4648437499999998,-2.1397142857142857,1.7468571428571429,3.4179687499999996,3.8865714285714286,1.9531249999999998,2.1397142857142857,16.0,15.0
17,0,15,3,4,3,21,17,18,9,3,3,4,6,21,17,18,9,3,9,1,0,-2.3193359374999996,1.7089843749999998,-2.432571428571429,2.1754285714285713,4.028320312499999,4.6080000000000005,2.3193359374999996,2.432571428571429,13.0,13.0
74,0,15,3,4,0,27,15,16,24,12,3,4,0,27,15,16,24,15,24,1,0,-2.3193359374999996,1.8310546874999998,-2.33415873015873,1.8897142857142857,4.150390624999999,4.223873015873016,2.3193359374999996,2.33415873015873,13.0,13.0
32,0,14,4,5,0,27,14,15,27,18,4,5,3,27,14,15,27,18,21,1,0,-2.1972656249999996,1.7089843749999998,-2.2535714285714286,1.842095238095238,3.906249999999999,4.095666666666666,2.1972656249999996,2.2535714285714286,14.0,14.0
104,0,14,6,7,27,36,13,14,33,27,6,7,27,36,13,14,33,27,30,0,0,-1.9531249999999998,1.5869140624999998,-2.127809523809524,1.6754285714285715,3.5400390624999996,3.803238095238095,1.9531249999999998,2.127809523809524,16.0,15.0
25,0,14,3,4,0,21,13,14,21,9,3,4,0,21,16,17,15,6,15,0,1,-2.1972656249999996,1.5869140624999998,-2.3591020408163264,2.0325714285714285,3.784179687499999,4.391673469387754,2.1972656249999996,2.3591020408163264,14.0,13.0
13,0,11,4,5,15,33,13,14,36,27,4,5,18,33,13,14,36,27,30,1,0,-2.1972656249999996,1.5869140624999998,-2.249257142857143,1.6992380952380952,3.784179687499999,3.948495238095238,2.1972656249999996,2.249257142857143,14.0,14.0
46,0,14,3,4,0,27,14,15,24,12,3,4,9,27,14,15,24,15,24,1,1,-2.3193359374999996,1.7089843749999998,-2.342095238095238,1.7468571428571429,4.028320312499999,4.088952380952381,2.3193359374999996,2.342095238095238,13.0,13.0
53,0,14,3,4,6,27,15,16,24,21,3,4,9,27,15,16,24,21,24,1,0,-2.3193359374999996,1.8310546874999998,-2.342095238095238,1.8897142857142857,4.150390624999999,4.231809523809524,2.3193359374999996,2.342095238095238,13.0,13.0
111,0,14,3,4,12,30,14,15,27,21,3,4,12,30,14,15,27,21,27,0,0,-2.1972656249999996,1.0986328124999998,-2.342095238095238,1.7468571428571429,3.295898437499999,4.088952380952381,2.1972656249999996,2.342095238095238,14.0,13.0
87,0,11,4,5,30,45,15,16,36,27,4,5,33,45,15,16,36,30,36,1,0,-2.1972656249999996,1.5869140624999998,-2.2967142857142857,1.8897142857142857,3.784179687499999,4.186428571428571,2.1972656249999996,2.2967142857142857,14.0,14.0
8,0,11,5,6,27,36,16,17,30,24,5,6,27,36,16,17,30,24,30,0,0,-2.1972656249999996,1.7089843749999998,-2.213142857142857,2.0325714285714285,3.906249999999999,4.2457142857142856,2.1972656249999996,2.213142857142857,14.0,14.0
94,0,14,6,7,18,42,15,16,27,15,6,7,18,42,15,16,30,15,27,1,0,-2.0751953124999996,1.8310546874999998,-2.121857142857143,1.9182857142857141,3.906249999999999,4.0401428571428575,2.0751953124999996,2.121857142857143,15.0,15.0
103,0,13,6,7,30,45,12,13,30,24,6,7,30,45,12,13,30,24,30,0,0,-2.0751953124999996,1.3427734374999998,-2.1754285714285713,0.744,3.417968749999999,2.919428571428571,2.0751953124999996,2.1754285714285713,15.0,14.0
32,0,11,4,5,33,45,14,15,36,33,4,5,33,45,14,15,36,33,36,0,0,-2.1972656249999996,1.4648437499999998,-2.2967142857142857,1.7468571428571429,3.662109374999999,4.043571428571429,2.1972656249999996,2.2967142857142857,14.0,14.0
25,0,12,4,5,21,33,17,18,21,15,4,5,21,33,17,18,24,15,21,1,0,-2.1972656249999996,1.9531249999999998,-2.318285714285714,2.1942857142857144,4.150390624999999,4.5125714285714285,2.1972656249999996,2.318285714285714,14.0,13.0
58,0,15,4,5,0,24,19,20,18,0,4,5,6,24,19,20,18,0,15,1,0,-2.1972656249999996,1.7089843749999998,-2.275142857142857,2.3420952380952382,3.906249999999999,4.617238095238095,2.1972656249999996,2.3420952380952382,14.0,13.0
55,0,12,5,6,30,39,15,16,30,21,5,6,30,39,15,16,30,24,30,1,0,-2.1972656249999996,1.8310546874999998,-2.232,1.8897142857142857,4.028320312499999,4.121714285714286,2.1972656249999996,2.232,14.0,14.0
36,0,12,4,5,27,39,15,16,33,27,4,5,27,39,15,16,33,27,30,0,0,-2.1972656249999996,1.7089843749999998,-2.2967142857142857,1.961142857142857,3.906249999999999,4.257857142857143,2.1972656249999996,2.2967142857142857,14.0,14.0
32,0,14,4,5,0,27,14,15,27,18,4,5,3,27,14,15,27,18,21,1,0,-2.1972656249999996,1.7089843749999998,-2.2535714285714286,1.842095238095238,3.906249999999999,4.095666666666666,2.1972656249999996,2.2535714285714286,14.0,14.0
57,0,11,5,6,27,36,16,17,30,24,5,6,27,36,16,17,30,24,30,0,0,-2.0751953124999996,1.7089843749999998,-2.213142857142857,2.0325714285714285,3.784179687499999,4.2457142857142856,2.0751953124999996,2.213142857142857,15.0,14.0
13,0,15,3,4,6,24,19,20,18,0,3,4,9,24,19,20,18,6,15,1,0,-2.3193359374999996,1.5869140624999998,-2.404,2.354,3.906249999999999,4.758,2.3193359374999996,2.404,13.0,13.0
84,0,11,3,4,18,39,17,18,33,30,3,4,18,39,17,18,33,30,33,0,0,-2.1972656249999996,1.9531249999999998,-2.3591020408163264,2.1754285714285713,4.150390624999999,4.534530612244898,2.1972656249999996,2.3591020408163264,14.0,13.0
108,0,15,4,5,21,30,12,13,36,21,4,5,18,30,12,13,36,21,24,1,0,-2.1972656249999996,0.8544921874999999,-2.275142857142857,1.432,3.0517578124999996,3.707142857142857,2.1972656249999996,2.275142857142857,14.0,14.0
125,0,11,4,5,36,42,13,14,39,36,4,5,39,42,13,14,39,36,39,1,0,-2.1972656249999996,1.4648437499999998,-2.318285714285714,1.604,3.662109374999999,3.922285714285714,2.1972656249999996,2.318285714285714,14.0,13.0
119,0,11,4,5,33,42,16,17,36,24,4,5,33,42,16,17,36,24,36,0,0,-2.1972656249999996,1.9531249999999998,-2.2895238095238093,2.0325714285714285,4.150390624999999,4.322095238095238,2.1972656249999996,2.2895238095238093,14.0,14.0
22,0,12,4,5,21,30,16,17,27,15,3,4,0,24,16,17,30,15,21,1,0,-2.1972656249999996,1.5869140624999998,-2.336142857142857,2.1182857142857143,3.784179687499999,4.454428571428571,2.1972656249999996,2.336142857142857,14.0,13.0
63,0,14,6,7,21,36,13,14,21,18,6,7,21,36,13,14,21,18,21,0,0,-2.0751953124999996,1.2207031249999998,-2.1754285714285713,1.604,3.295898437499999,3.7794285714285714,2.0751953124999996,2.1754285714285713,15.0,14.0
28,0,14,6,7,21,33,14,15,24,15,6,7,21,33,14,15,24,18,24,1,0,-1.9531249999999998,1.4648437499999998,-2.1397142857142857,1.7468571428571429,3.4179687499999996,3.8865714285714286,1.9531249999999998,2.1397142857142857,16.0,15.0
116,0,14,3,4,6,30,15,16,27,12,3,4,9,33,15,16,27,15,27,1,0,-2.3193359374999996,1.4648437499999998,-2.354,1.8897142857142857,3.784179687499999,4.243714285714286,2.3193359374999996,2.354,13.0,13.0
22,0,11,5,6,30,33,16,17,36,27,5,6,30,33,16,17,36,27,30,0,0,-2.0751953124999996,1.9531249999999998,-2.232,2.127809523809524,4.028320312499999,4.359809523809524,2.0751953124999996,2.232,15.0,14.0
1,0,14,4,5,21,24,12,13,30,12,4,5,21,27,12,13,30,15,21,1,0,-2.1972656249999996,1.0986328124999998,-2.318285714285714,1.2600000000000002,3.295898437499999,3.5782857142857143,2.1972656249999996,2.318285714285714,14.0,13.0
34,0,14,4,5,21,24,15,16,24,12,4,5,18,24,15,16,24,15,21,1,0,-2.0751953124999996,1.5869140624999998,-2.275142857142857,1.9373333333333334,3.662109374999999,4.21247619047619,2.0751953124999996,2.275142857142857,15.0,14.0
37,0,14,4,5,24,33,13,14,24,15,4,5,24,33,13,14,24,18,24,1,0,-2.1972656249999996,1.5869140624999998,-2.318285714285714,1.604,3.784179687499999,3.922285714285714,2.1972656249999996,2.318285714285714,14.0,13.0
90,0,14,4,5,21,30,16,17,21,15,4,5,21,30,16,17,21,15,21,0,0,-2.1972656249999996,1.7089843749999998,-2.318285714285714,2.0325714285714285,3.906249999999999,4.3508571428571425,2.1972656249999996,2.318285714285714,14.0,13.0
85,0,15,4,5,12,24,18,19,21,18,4,5,15,24,18,19,21,18,21,1,0,-2.1972656249999996,1.3427734374999998,-2.260761904761905,2.232,3.540039062499999,4.492761904761905,2.1972656249999996,2.260761904761905,14.0,14.0
20,0,14,4,5,0,21,14,15,24,9,4,5,0,21,14,15,24,12,18,1,0,-2.1972656249999996,1.4648437499999998,-2.244326530612245,1.8182857142857143,3.662109374999999,4.062612244897959,2.1972656249999996,2.244326530612245,14.0,14.0
38,0,12,3,4,6,30,16,17,27,18,3,4,9,30,16,17,27,18,27,1,0,-2.3193359374999996,1.8310546874999998,-2.3386938775510204,2.0325714285714285,4.150390624999999,4.371265306122449,2.3193359374999996,2.3386938775510204,13.0,13.0
124,0,12,4,5,30,36,15,16,33,12,4,5,30,36,15,16,33,15,30,1,0,-2.1972656249999996,1.8310546874999998,-2.318285714285714,1.9135238095238094,4.028320312499999,4.231809523809524,2.1972656249999996,2.318285714285714,14.0,13.0
75,0,11,6,7,30,48,15,16,39,27,6,7,30,48,15,16,39,27,36,0,0,-2.0751953124999996,1.8310546874999998,-2.127809523809524,1.9254285714285713,3.906249999999999,4.053238095238095,2.0751953124999996,2.127809523809524,15.0,15.0
8,0,15,3,4,3,18,19,20,18,0,3,4,6,18,19,20,18,0,15,1,0,-2.3193359374999996,2.3193359374999996,-2.354,2.3420952380952382,4.638671874999999,4.696095238095238,2.3193359374999996,2.354,13.0,13.0
8,0,13,3,4,3,21,18,19,18,15,3,4,0,21,18,19,18,15,18,1,0,-2.3193359374999996,1.7089843749999998,-2.3386938775510204,2.232,4.028320312499999,4.570693877551021,2.3193359374999996,2.3386938775510204,13.0,13.0
75,0,11,6,7,30,48,15,16,39,27,6,7,30,48,15,16,39,27,36,0,0,-2.0751953124999996,1.8310546874999998,-2.127809523809524,1.9254285714285713,3.906249999999999,4.053238095238095,2.0751953124999996,2.127809523809524,15.0,15.0
65,0,14,4,5,15,27,15,16,18,12,4,5,18,27,15,16,18,12,18,1,0,-2.1972656249999996,1.2207031249999998,-2.318285714285714,1.8897142857142857,3.417968749999999,4.208,2.1972656249999996,2.318285714285714,14.0,13.0
21,0,15,4,5,21,24,19,20,21,3,4,5,21,24,19,20,21,6,21,1,0,-2.1972656249999996,1.2207031249999998,-2.318285714285714,2.3182857142857145,3.417968749999999,4.636571428571429,2.1972656249999996,2.3182857142857145,14.0,13.0
123,0,11,3,4,24,39,16,17,36,18,3,4,24,39,16,17,36,18,36,0,0,-2.1972656249999996,1.9531249999999998,-2.3468571428571425,2.0325714285714285,4.150390624999999,4.379428571428571,2.1972656249999996,2.3468571428571425,14.0,13.0
11,0,15,3,4,0,15,19,20,12,0,3,4,0,18,19,20,15,0,12,1,0,-2.1972656249999996,1.7089843749999998,-2.365904761904762,2.346857142857143,3.906249999999999,4.712761904761905,2.1972656249999996,2.365904761904762,14.0,13.0
9,0,12,3,4,9,24,19,20,18,0,3,4,12,24,19,20,18,6,15,1,0,-2.1972656249999996,1.2207031249999998,-2.4254285714285713,2.354,3.417968749999999,4.779428571428571,2.1972656249999996,2.4254285714285713,14.0,13.0
9,0,15,3,4,3,15,19,20,24,6,3,4,6,18,19,20,24,9,12,1,0,-2.1972656249999996,2.3193359374999996,-2.3897142857142857,2.432571428571429,4.516601562499999,4.822285714285714,2.3193359374999996,2.432571428571429,13.0,13.0
52,0,12,3,4,12,30,16,17,24,15,3,4,12,33,15,16,30,24,27,1,0,-2.3193359374999996,1.8310546874999998,-2.3591020408163264,1.961142857142857,4.150390624999999,4.320244897959183,2.3193359374999996,2.3591020408163264,13.0,13.0
121,0,11,4,5,33,42,16,17,33,30,4,5,33,42,16,17,33,30,33,0,0,-2.1972656249999996,1.2207031249999998,-2.318285714285714,2.0325714285714285,3.417968749999999,4.3508571428571425,2.1972656249999996,2.318285714285714,14.0,13.0
32,0,15,4,5,6,27,15,16,18,9,4,5,9,27,19,20,18,0,18,1,1,-2.1972656249999996,1.8310546874999998,-2.275142857142857,2.3182857142857145,4.028320312499999,4.593428571428571,2.1972656249999996,2.3182857142857145,14.0,13.0
77,0,15,3,4,12,30,14,15,21,3,3,4,12,30,12,13,33,18,21,0,1,-2.3193359374999996,1.2207031249999998,-2.3897142857142857,1.432,3.540039062499999,3.8217142857142856,2.3193359374999996,2.3897142857142857,13.0,13.0
80,0,11,5,6,30,45,15,16,36,33,5,6,30,45,15,16,36,33,36,0,0,-2.0751953124999996,1.7089843749999998,-2.2093714285714285,1.8897142857142857,3.784179687499999,4.099085714285714,2.0751953124999996,2.2093714285714285,15.0,14.0
54,0,11,6,7,33,42,16,17,36,18,6,7,33,42,16,17,36,21,36,1,0,-1.9531249999999998,1.7089843749999998,-2.127809523809524,2.0325714285714285,3.6621093749999996,4.160380952380953,1.9531249999999998,2.127809523809524,16.0,15.0
73,0,15,3,4,0,24,15,16,24,15,3,4,0,24,15,16,24,18,21,1,0,-2.3193359374999996,1.8310546874999998,-2.336142857142857,1.961142857142857,4.150390624999999,4.297285714285714,2.3193359374999996,2.336142857142857,13.0,13.0
41,0,15,3,4,0,27,19,20,18,0,3,4,6,27,19,20,18,6,18,1,0,-2.3193359374999996,1.5869140624999998,-2.3795102040816327,2.3182857142857145,3.906249999999999,4.697795918367348,2.3193359374999996,2.3795102040816327,13.0,13.0
27,0,13,3,4,0,21,15,16,27,15,3,4,0,21,15,16,24,15,18,1,0,-2.1972656249999996,1.8310546874999998,-2.3386938775510204,1.9849523809523808,4.028320312499999,4.323646258503401,2.1972656249999996,2.3386938775510204,14.0,13.0
31,0,13,3,4,0,18,18,19,18,12,3,4,6,18,19,20,15,3,15,1,0,-2.0751953124999996,1.7089843749999998,-2.354,2.3182857142857145,3.784179687499999,4.672285714285715,2.0751953124999996,2.354,15.0,13.0
51,0,13,5,6,24,30,16,17,24,9,5,6,24,30,16,17,24,9,24,0,0,-2.1972656249999996,1.5869140624999998,-2.232,2.0325714285714285,3.784179687499999,4.264571428571429,2.1972656249999996,2.232,14.0,14.0
86,0,12,3,4,12,33,16,17,30,24,3,4,12,33,16,17,30,24,30,0,0,-2.3193359374999996,1.9531249999999998,-2.3386938775510204,2.0325714285714285,4.272460937499999,4.371265306122449,2.3193359374999996,2.3386938775510204,13.0,13.0
59,0,13,5,6,27,33,12,13,33,21,5,6,27,33,12,13,33,21,27,0,0,-2.1972656249999996,1.3427734374999998,-2.232,1.174,3.540039062499999,3.406,2.1972656249999996,2.232,14.0,14.0
119,0,13,4,5,21,33,12,13,36,15,4,5,21,33,15,16,27,21,27,0,1,-2.1972656249999996,1.3427734374999998,-2.275142857142857,1.8897142857142857,3.540039062499999,4.164857142857143,2.1972656249999996,2.275142857142857,14.0,14.0
2,0,11,4,5,30,33,16,17,30,24,4,5,30,33,16,17,30,24,30,0,0,-2.1972656249999996,1.8310546874999998,-2.318285714285714,2.0325714285714285,4.028320312499999,4.3508571428571425,2.1972656249999996,2.318285714285714,14.0,13.0
80,0,14,3,4,0,30,12,13,30,21,3,4,9,30,12,13,30,21,24,0,1,-2.3193359374999996,1.4648437499999998,-2.3591020408163264,1.3173333333333335,3.784179687499999,3.67643537414966,2.3193359374999996,2.3591020408163264,13.0,13.0
13,0,15,3,4,6,24,19,20,18,0,3,4,9,24,19,20,18,6,15,1,0,-2.3193359374999996,1.5869140624999998,-2.404,2.354,3.906249999999999,4.758,2.3193359374999996,2.404,13.0,13.0
69,0,11,5,6,42,48,14,15,42,36,5,6,42,48,14,15,42,36,42,0,0,-2.1972656249999996,1.5869140624999998,-2.232,1.7468571428571429,3.784179687499999,3.978857142857143,2.1972656249999996,2.232,14.0,14.0
65,0,12,5,6,30,39,14,15,30,27,5,6,30,39,14,15,30,27,30,0,0,-2.1972656249999996,1.4648437499999998,-2.232,1.7468571428571429,3.662109374999999,3.978857142857143,2.1972656249999996,2.232,14.0,14.0
17,0,13,3,4,0,21,16,17,18,15,3,4,0,21,16,17,21,15,18,1,0,-2.1972656249999996,1.7089843749999998,-2.3386938775510204,2.104,3.906249999999999,4.4426938775510205,2.1972656249999996,2.3386938775510204,14.0,13.0
113,0,13,5,6,27,36,15,16,30,24,5,6,27,36,15,16,30,24,30,0,0,-2.1972656249999996,1.4648437499999998,-2.213142857142857,1.8897142857142857,3.662109374999999,4.102857142857143,2.1972656249999996,2.213142857142857,14.0,14.0
113,0,11,5,6,36,45,13,14,42,36,5,6,36,45,13,14,42,36,42,0,0,-2.0751953124999996,1.4648437499999998,-2.1942857142857144,1.604,3.540039062499999,3.7982857142857145,2.0751953124999996,2.1942857142857144,15.0,14.0
48,0,12,6,7,30,48,14,15,36,30,6,7,30,48,14,15,36,30,33,0,0,-2.0751953124999996,1.7089843749999998,-2.1516190476190475,1.8182857142857143,3.784179687499999,3.969904761904762,2.0751953124999996,2.1516190476190475,15.0,15.0
21,0,13,6,7,9,36,16,17,24,12,6,7,9,36,16,17,24,12,24,0,0,-2.0751953124999996,1.4648437499999998,-2.0960634920634917,2.0325714285714285,3.540039062499999,4.12863492063492,2.0751953124999996,2.0960634920634917,15.0,15.0
107,0,14,3,4,6,30,18,19,21,18,3,4,9,30,19,20,21,6,21,1,0,-2.3193359374999996,1.7089843749999998,-2.3795102040816327,2.3182857142857145,4.028320312499999,4.697795918367348,2.3193359374999996,2.3795102040816327,13.0,13.0
91,0,15,4,5,15,30,18,19,24,21,4,5,18,30,18,19,24,21,24,1,0,-2.1972656249999996,1.8310546874999998,-2.275142857142857,2.232,4.028320312499999,4.507142857142857,2.1972656249999996,2.275142857142857,14.0,14.0
79,0,13,5,6,24,30,15,16,30,24,5,6,24,30,15,16,30,24,27,0,0,-2.1972656249999996,1.9531249999999998,-2.2037142857142857,1.961142857142857,4.150390624999999,4.164857142857143,2.1972656249999996,2.2037142857142857,14.0,14.0
2,0,15,3,4,6,21,15,16,24,9,3,4,9,21,17,18,12,6,12,1,1,-2.3193359374999996,1.8310546874999998,-2.4254285714285713,2.1754285714285713,4.150390624999999,4.6008571428571425,2.3193359374999996,2.4254285714285713,13.0,13.0
39,0,15,3,4,0,24,14,15,21,18,3,4,0,24,19,20,21,3,21,0,1,-2.3193359374999996,1.7089843749999998,-2.336142857142857,2.3182857142857145,4.028320312499999,4.654428571428571,2.3193359374999996,2.336142857142857,13.0,13.0
121,0,11,4,5,33,42,16,17,33,30,4,5,33,42,16,17,33,30,33,0,0,-2.1972656249999996,1.2207031249999998,-2.318285714285714,2.0325714285714285,3.417968749999999,4.3508571428571425,2.1972656249999996,2.318285714285714,14.0,13.0
34,0,12,3,4,6,33,15,16,30,21,3,4,9,33,15,16,30,21,27,1,0,-2.3193359374999996,1.8310546874999998,-2.354,1.9373333333333334,4.150390624999999,4.291333333333333,2.3193359374999996,2.354,13.0,13.0
114,0,11,3,4,18,39,16,17,36,30,3,4,18,39,16,17,36,33,36,1,0,-2.3193359374999996,2.0751953124999996,-2.3386938775510204,2.0325714285714285,4.394531249999999,4.371265306122449,2.3193359374999996,2.3386938775510204,13.0,13.0
96,0,11,3,4,18,39,17,18,33,30,3,4,18,39,17,18,33,30,33,0,0,-2.3193359374999996,1.8310546874999998,-2.3591020408163264,2.1754285714285713,4.150390624999999,4.534530612244898,2.3193359374999996,2.3591020408163264,13.0,13.0
20,0,15,6,7,18,36,12,13,24,18,6,7,18,36,12,13,27,18,24,1,0,-2.0751953124999996,0.9765624999999999,-2.127809523809524,1.0306666666666666,3.0517578124999996,3.1584761904761907,2.0751953124999996,2.127809523809524,15.0,15.0
37,0,13,6,7,21,42,15,16,30,18,5,6,18,24,15,16,30,18,21,1,0,-2.0751953124999996,1.8310546874999998,-2.2037142857142857,1.9968571428571429,3.906249999999999,4.200571428571429,2.0751953124999996,2.2037142857142857,15.0,14.0
27,0,15,7,8,18,24,14,15,21,15,7,8,18,24,14,15,21,18,21,1,0,-2.0751953124999996,1.3427734374999998,-1.961142857142857,1.7468571428571429,3.417968749999999,3.708,2.0751953124999996,1.961142857142857,15.0,16.0
27,0,13,3,4,0,21,15,16,27,15,3,4,0,21,15,16,24,15,18,1,0,-2.1972656249999996,1.8310546874999998,-2.3386938775510204,1.9849523809523808,4.028320312499999,4.323646258503401,2.1972656249999996,2.3386938775510204,14.0,13.0
65,0,13,4,5,21,27,14,15,21,18,4,5,21,27,14,15,24,18,21,1,0,-2.0751953124999996,1.4648437499999998,-2.318285714285714,1.8182857142857143,3.540039062499999,4.136571428571428,2.0751953124999996,2.318285714285714,15.0,13.0
33,0,14,4,5,12,27,15,16,18,12,4,5,12,27,15,16,18,12,18,0,0,-2.1972656249999996,1.8310546874999998,-2.2837714285714283,1.8897142857142857,4.028320312499999,4.1734857142857145,2.1972656249999996,2.2837714285714283,14.0,14.0
12,0,11,5,6,27,33,14,15,30,24,5,6,27,33,14,15,30,24,30,0,0,-2.0751953124999996,1.3427734374999998,-2.2037142857142857,1.7468571428571429,3.417968749999999,3.9505714285714286,2.0751953124999996,2.2037142857142857,15.0,14.0
107,0,14,3,4,6,30,18,19,21,18,3,4,9,30,19,20,21,6,21,1,0,-2.3193359374999996,1.7089843749999998,-2.3795102040816327,2.3182857142857145,4.028320312499999,4.697795918367348,2.3193359374999996,2.3795102040816327,13.0,13.0
6,0,13,3,4,6,24,16,17,24,15,3,4,6,24,16,17,24,18,21,1,0,-2.3193359374999996,1.9531249999999998,-2.342095238095238,2.104,4.272460937499999,4.446095238095237,2.3193359374999996,2.342095238095238,13.0,13.0
43,0,11,5,6,30,42,15,16,30,27,5,6,30,42,15,16,30,27,30,0,0,-2.1972656249999996,1.4648437499999998,-2.232,1.8897142857142857,3.662109374999999,4.121714285714286,2.1972656249999996,2.232,14.0,14.0
82,0,12,6,7,33,45,13,14,36,18,6,7,33,45,13,14,36,18,33,0,0,-2.0751953124999996,1.5869140624999998,-2.1754285714285713,1.6278095238095238,3.662109374999999,3.803238095238095,2.0751953124999996,2.1754285714285713,15.0,14.0
21,0,13,6,7,9,36,16,17,24,12,6,7,9,36,16,17,24,12,24,0,0,-2.0751953124999996,1.4648437499999998,-2.0960634920634917,2.0325714285714285,3.540039062499999,4.12863492063492,2.0751953124999996,2.0960634920634917,15.0,15.0
